"","seq","methyl_pos","methyl_n"
"3431","AC_14_2297273:2298381","2297773,2297775,2297778,2297792,2297806,2297818,2297828,2297834,2297842,2297845,2297850,2297855,2297859,2297872,2297878,2297881",16
"3432","AC_14_2303708:2304749","2304208,2304211,2304217,2304249",4
"3433","AC_14_2335838:2336957","2336338,2336356,2336368,2336383,2336446,2336457",6
"3434","AC_14_2359294:2360387","2359794,2359800,2359843,2359847,2359887",5
"3435","AC_14_2369308:2370342","2369808,2369822,2369842",3
"3436","AC_14_2397264:2398365","2397764,2397767,2397777,2397788,2397802,2397815,2397855,2397860,2397865",9
"3437","AC_14_2398812:2399938","2399312,2399372,2399438",3
"3438","AC_14_2418338:2419473","2418838,2418863,2418891,2418895,2418899,2418903,2418907,2418911,2418915,2418919,2418923,2418927,2418938,2418942,2418946,2418950,2418954,2418961,2418965,2418969,2418973",21
"3439","AC_14_2464305:2465318","2464805,2464818",2
"3440","AC_14_2569603:2570699","2570103,2570112,2570158,2570183,2570199",5
"3441","AC_14_2610274:2611306","2610774,2610787,2610790,2610794,2610806",5
"3442","AC_14_2723112:2724232","2723612,2723616,2723619,2723623,2723685,2723702,2723710,2723732",8
"3443","AC_14_2924060:2925171","2924560,2924568,2924576,2924594,2924618,2924627,2924643,2924645,2924652,2924655,2924658,2924664,2924671",13
"3444","AC_14_3012286:3013312","3012786,3012804,3012806,3012808,3012812",5
"3445","AC_14_3115962:3117063","3116462,3116470,3116481,3116484,3116492,3116515,3116529,3116539,3116547,3116551,3116563",11
"3446","AC_14_3239184:3240184","3239684",1
"3447","AC_14_3331832:3332848","3332332,3332344,3332348",3
"3448","AC_14_3371230:3372230","3371730",1
"3449","AC_14_3392397:3393452","3392897,3392914,3392934,3392952",4
"3450","AC_14_3401251:3402374","3401751,3401756,3401763,3401766,3401769,3401774,3401798,3401802,3401810,3401822,3401831,3401838,3401846,3401851,3401874",15
"3451","AC_14_3479524:3480605","3480024,3480032,3480105",3
"3452","AC_14_3582455:3583462","3582955,3582962",2
"3453","AC_14_3599966:3600966","3600466",1
"3454","AC_14_3622307:3623347","3622807,3622839,3622847",3
"3455","AC_14_3648332:3649384","3648832,3648838,3648881,3648884",4
"3456","AC_14_3676340:3677435","3676840,3676851,3676891,3676935",4
"3457","AC_14_3703166:3704283","3703666,3703693,3703696,3703699,3703702,3703755,3703783",7
"3458","AC_14_3925025:3926146","3925525,3925637,3925646",3
"3459","AC_14_3942272:3943366","3942772,3942776,3942797,3942800,3942833,3942842,3942847,3942853,3942866",9
"3460","AC_14_3984650:3985750","3985150,3985177,3985194,3985231,3985234,3985250",6
"3461","AC_14_3996383:3997470","3996883,3996892,3996910,3996915,3996921,3996962,3996970",7
"3462","AC_14_4095716:4096827","4096216,4096226,4096305,4096321,4096327",5
"3463","AC_14_4112243:4113339","4112743,4112762,4112802,4112818,4112826,4112833,4112839",7
"3464","AC_14_4118202:4119315","4118702,4118713,4118742,4118748,4118750,4118762,4118765,4118769,4118771,4118781,4118787,4118791,4118797,4118804,4118809,4118815",16
"3465","AC_14_4137043:4138157","4137543,4137547,4137559,4137562,4137565,4137571,4137581,4137591,4137593,4137612,4137623,4137655,4137657",13
"3466","AC_14_4179741:4180831","4180241,4180245,4180272,4180285,4180292,4180302,4180315,4180331",8
"3467","AC_14_4207937:4209030","4208437,4208461,4208468,4208473,4208501,4208508,4208530",7
"3468","AC_14_4317832:4318844","4318332,4318344",2
"3469","AC_14_4434621:4435621","4435121",1
"3470","AC_14_4473496:4474584","4473996,4474039,4474084",3
"3471","AC_14_4514128:4515190","4514628,4514663,4514679,4514685,4514690",5
"3472","AC_14_4515324:4516414","4515824,4515841,4515844,4515856,4515870,4515895,4515914",7
"3473","AC_14_4616333:4617436","4616833,4616849,4616855,4616858,4616868,4616900,4616903,4616936",8
"3474","AC_14_4629154:4630154","4629654",1
"3475","AC_14_4638550:4639676","4639050,4639061,4639072,4639075,4639087,4639107,4639109,4639111,4639113,4639118,4639126,4639135,4639141,4639144,4639147,4639153,4639156,4639176",18
"3476","AC_14_4700394:4701488","4700894,4700932,4700940,4700955,4700958,4700988",6
"3477","AC_14_4732238:4733353","4732738,4732745,4732762,4732770,4732795,4732818,4732823,4732853",8
"3478","AC_14_4823094:4824209","4823594,4823605,4823641,4823650,4823656,4823665,4823683,4823695,4823709",9
"3479","AC_14_4843039:4844167","4843539,4843558,4843572,4843581,4843590,4843592,4843595,4843611,4843617,4843622,4843625,4843635,4843638,4843640,4843650,4843655,4843664,4843667",18
"3480","AC_14_4940893:4942016","4941393,4941429,4941467,4941473,4941476,4941512,4941516",7
"3481","AC_14_5043834:5044897","5044334,5044354,5044365,5044397",4
"3482","AC_14_5111703:5112794","5112203,5112280,5112294",3
"3483","AC_14_5174746:5175819","5175246,5175277,5175282,5175319",4
"3484","AC_14_5186043:5187128","5186543,5186547,5186558,5186567,5186580,5186586,5186591,5186617,5186624,5186628",10
"3485","AC_14_5212850:5213956","5213350,5213358,5213363,5213390,5213394,5213401,5213406,5213408,5213417,5213427,5213442,5213444,5213449,5213456",14
"3486","AC_14_5346473:5347559","5346973,5346989,5346997,5347000,5347004,5347011,5347014,5347059",8
"3487","AC_14_5361141:5362256","5361641,5361663,5361669,5361699,5361747,5361756",6
"3488","AC_14_5370513:5371532","5371013,5371026,5371032",3
"3489","AC_14_5381506:5382616","5382006,5382011,5382020,5382027,5382046,5382067,5382073,5382092,5382116",9
"3490","AC_14_5405873:5406982","5406373,5406376,5406380,5406428,5406432,5406445,5406466,5406482",8
"3491","AC_14_5417735:5418853","5418235,5418271,5418279,5418292,5418338,5418353",6
"3492","AC_14_5433578:5434667","5434078,5434080,5434092,5434101,5434113,5434116,5434122,5434126,5434167",9
"3493","AC_14_5504348:5505362","5504848,5504858,5504862",3
"3494","AC_14_5701507:5702566","5702007,5702066",2
"3495","AC_14_5849306:5850404","5849806,5849810,5849819,5849848,5849857,5849863,5849869,5849876,5849878,5849893,5849904",11
"3496","AC_14_5966161:5967192","5966661,5966692",2
"3497","AC_14_5997305:5998388","5997805,5997854,5997877,5997888",4
"3498","AC_14_6004708:6005801","6005208,6005212,6005218,6005231,6005236,6005240,6005248,6005251,6005254,6005263,6005275,6005295,6005301",13
"3499","AC_14_6065134:6066247","6065634,6065658,6065675,6065727,6065745,6065747",6
"3500","AC_14_6089897:6090982","6090397,6090413,6090433,6090482",4
"3501","AC_14_6168769:6169818","6169269,6169299,6169318",3
"3502","AC_14_6251559:6252672","6252059,6252071,6252077,6252125,6252143,6252172",6
"3503","AC_14_6273202:6274207","6273702,6273707",2
"3504","AC_14_6507460:6508575","6507960,6507985,6508026,6508050,6508075",5
"3505","AC_14_6568251:6569330","6568751,6568783,6568813,6568819,6568830",5
"3506","AC_14_6741791:6742833","6742291,6742295,6742303,6742314,6742318,6742333",6
"3507","AC_14_6800550:6801589","6801050,6801062,6801089",3
"3508","AC_14_6832319:6833403","6832819,6832827,6832845,6832867,6832903",5
"3509","AC_14_6835176:6836203","6835676,6835703",2
"3510","AC_14_6840977:6842071","6841477,6841479,6841494,6841497,6841512,6841523,6841537,6841553,6841556,6841562,6841567,6841571",12
"3511","AC_14_6949839:6950874","6950339,6950350,6950374",3
"3512","AC_14_7122899:7123946","7123399,7123442,7123446",3
"3513","AC_14_7165573:7166585","7166073,7166079,7166085",3
"3514","AC_14_7249684:7250805","7250184,7250216,7250236,7250248,7250254,7250282,7250305",7
"3515","AC_14_7488820:7489946","7489320,7489325,7489328,7489342,7489348,7489354,7489362,7489364,7489370,7489377,7489383,7489407,7489446",13
"3516","AC_14_7513526:7514608","7514026,7514108",2
"3517","AC_14_7525365:7526484","7525865,7525870,7525876,7525882,7525894,7525898,7525902,7525904,7525908,7525931,7525934,7525943,7525949,7525952,7525957,7525966,7525984",17
"3518","AC_14_7530179:7531179","7530679",1
"3519","AC_14_7548755:7549880","7549255,7549268,7549276,7549285,7549290,7549297,7549300,7549303,7549309,7549330,7549334,7549339,7549348,7549360,7549366,7549380",16
"3520","AC_14_7955070:7956183","7955570,7955577,7955636,7955644,7955683",5
"3521","AC_14_8265882:8266925","8266382,8266399,8266425",3
"3522","AC_14_8296735:8297847","8297235,8297276,8297284,8297311,8297316,8297318,8297331,8297347",8
"3523","AC_14_8697590:8698599","8698090,8698099",2
"3524","AC_14_8732818:8733917","8733318,8733330,8733342,8733394,8733404,8733417",6
"3525","AC_14_8815754:8816768","8816254,8816268",2
"3526","AC_14_8835724:8836802","8836224,8836302",2
"3527","AC_14_8841433:8842556","8841933,8841942,8842026,8842032,8842056",5
"3528","AC_14_8864748:8865823","8865248,8865269,8865302,8865323",4
"3529","AC_14_9022852:9023907","9023352,9023358,9023363,9023368,9023383,9023386,9023389,9023402,9023407",9
"3530","AC_14_9082233:9083233","9082733",1
"3531","AC_14_9094720:9095816","9095220,9095228,9095231,9095262,9095282,9095316",6
"3532","AC_14_9292146:9293242","9292646,9292739,9292742",3
"3533","AC_14_9522260:9523290","9522760,9522790",2
"3534","AC_14_9597775:9598839","9598275,9598279,9598283,9598285,9598287,9598289,9598291,9598293,9598295,9598339",10
"3535","AC_14_10049025:10050081","10049525,10049581",2
"3536","AC_14_10153944:10155027","10154444,10154449,10154452,10154456,10154466,10154471,10154492,10154498,10154503,10154512,10154515,10154517,10154525,10154527",14
"3537","AC_14_10306301:10307421","10306801,10306813,10306846,10306848,10306853,10306880,10306893,10306914,10306921",9
"3538","AC_14_10331798:10332826","10332298,10332308,10332326",3
"3539","AC_14_10338925:10339978","10339425,10339433,10339448,10339478",4
"3540","AC_14_10431022:10432143","10431522,10431531,10431574,10431579,10431606,10431643",6
"3541","AC_14_10506604:10507696","10507104,10507107,10507119,10507123,10507127,10507136,10507142,10507153,10507155,10507171,10507185,10507196",12
"3542","AC_14_11006279:11007362","11006779,11006781,11006790,11006804,11006862",5
"3543","AC_14_11098024:11099080","11098524,11098538,11098541,11098550,11098566,11098580",6
"3544","AC_14_11258781:11259877","11259281,11259283,11259301,11259311,11259314,11259317,11259320,11259325,11259327,11259335,11259360,11259362,11259365,11259377",14
"3545","AC_14_11470203:11471203","11470703",1
"3546","AC_14_11507877:11508877","11508377",1
"3547","AC_14_11528288:11529309","11528788,11528809",2
"3548","AC_14_11556891:11557961","11557391,11557411,11557461",3
"3549","AC_14_11567025:11568102","11567525,11567535,11567555,11567564,11567577,11567582,11567589,11567602",8
"3550","AC_14_11664307:11665400","11664807,11664831,11664842,11664853,11664864,11664900",6
"3551","AC_14_11672823:11673922","11673323,11673386,11673405,11673422",4
"3552","AC_14_11675278:11676391","11675778,11675794,11675803,11675817,11675835,11675876,11675880,11675888,11675891",9
"3553","AC_14_11678184:11679303","11678684,11678687,11678706,11678713,11678729,11678734,11678737,11678749,11678759,11678762,11678764,11678766,11678772,11678800,11678803",15
"3554","AC_14_11688810:11689810","11689310",1
"3555","AC_14_11690126:11691126","11690626",1
"3556","AC_14_11704522:11705606","11705022,11705031,11705054,11705071,11705088,11705106",6
"3557","AC_14_12035145:12036204","12035645,12035675,12035680,12035689,12035704",5
"3558","AC_14_12191068:12192068","12191568",1
"3559","AC_14_12405245:12406352","12405745,12405852",2
"3560","AC_14_12865867:12866867","12866367",1
"3561","AC_14_12939718:12940792","12940218,12940223,12940248,12940255,12940292",5
"3562","AC_14_13099135:13100157","13099635,13099640,13099651,13099657",4
"3563","AC_14_13122479:13123506","13122979,13122984,13123003,13123006",4
"3564","AC_14_13125140:13126264","13125640,13125646,13125648,13125658,13125668,13125679,13125685,13125696,13125710,13125715,13125718,13125730,13125733,13125736,13125739,13125745,13125748,13125757,13125760,13125764",20
"3565","AC_14_13205564:13206659","13206064,13206116,13206156,13206159",4
"3566","AC_14_13388970:13390034","13389470,13389494,13389501,13389516,13389534",5
"3567","AC_14_13467174:13468254","13467674,13467677,13467754",3
"3568","AC_14_13492576:13493659","13493076,13493088,13493100,13493103,13493122,13493130,13493159",7
"3569","AC_14_13558834:13559916","13559334,13559342,13559392,13559398,13559416",5
"3570","AC_14_13630449:13631449","13630949",1
"3571","AC_14_13790753:13791876","13791253,13791256,13791262,13791269,13791274,13791309,13791318,13791325,13791330,13791334,13791337,13791354,13791358,13791360,13791367,13791376",16
"3572","AC_14_13854931:13855968","13855431,13855468",2
"3573","AC_14_14377985:14379097","14378485,14378491,14378514,14378523,14378530,14378597",6
"3574","AC_14_14496807:14497850","14497307,14497335,14497350",3
"3575","AC_14_14521476:14522600","14521976,14521978,14521990,14522008,14522030,14522049,14522067,14522078,14522096,14522100",10
"3576","AC_14_14648538:14649640","14649038,14649053,14649082,14649087,14649092,14649094,14649099,14649103,14649109,14649112,14649117,14649134,14649140",13
"3577","AC_14_15178318:15179414","15178818,15178889,15178914",3
"3578","AC_14_15258956:15260050","15259456,15259550",2
"3579","AC_14_15268554:15269612","15269054,15269071,15269112",3
"3580","AC_14_15500127:15501127","15500627",1
"3581","AC_14_15690676:15691712","15691176,15691197,15691212",3
"3582","AC_14_15824478:15825513","15824978,15824998,15825013",3
"3583","AC_14_16131119:16132240","16131619,16131622,16131638,16131646,16131651,16131658,16131694,16131708,16131715,16131740",10
"3584","AC_14_16341858:16342926","16342358,16342362,16342407,16342423,16342426",5
"3585","AC_14_16360428:16361508","16360928,16360980,16361008",3
"3586","AC_14_16560219:16561219","16560719",1
"3587","AC_14_16627799:16628881","16628299,16628307,16628333,16628381",4
"3588","AC_14_16768961:16769988","16769461,16769485,16769488",3
"3589","AC_14_16875226:16876284","16875726,16875745,16875764,16875784",4
"3590","AC_14_16899121:16900121","16899621",1
"3591","AC_14_17133745:17134787","17134245,17134280,17134287",3
"3592","AC_14_17173103:17174217","17173603,17173644,17173652,17173658,17173678,17173717",6
"3593","AC_14_17623804:17624820","17624304,17624313,17624320",3
"3594","AC_14_17641526:17642536","17642026,17642031,17642036",3
"3595","AC_14_17713590:17714646","17714090,17714120,17714128,17714146",4
"3596","AC_14_17733243:17734243","17733743",1
"3597","AC_14_17861093:17862144","17861593,17861644",2
"3598","AC_14_17866012:17867100","17866512,17866526,17866540,17866584,17866596,17866600",6
"3599","AC_14_17947761:17948761","17948261",1
"3600","AC_14_18045495:18046566","18045995,18045999,18046012,18046015,18046047,18046066",6
"3601","AC_14_18125760:18126826","18126260,18126308,18126326",3
"3602","AC_14_18262265:18263337","18262765,18262837",2
"3603","AC_14_18278785:18279913","18279285,18279288,18279304,18279384,18279397,18279413",6
"3604","AC_14_18408448:18409563","18408948,18408956,18408975,18409033,18409038,18409059,18409063",7
"3605","AC_14_18536112:18537234","18536612,18536625,18536663,18536730,18536734",5
"3606","AC_14_18677258:18678369","18677758,18677761,18677765,18677795,18677838,18677869",6
"3607","AC_14_18795175:18796190","18795675,18795688,18795690",3
"3608","AC_14_18833096:18834183","18833596,18833637,18833656,18833683",4
"3609","AC_14_18960065:18961168","18960565,18960568,18960571,18960581,18960603,18960623,18960628,18960634,18960641,18960653,18960661,18960668",12
"3610","AC_14_19032395:19033435","19032895,19032898,19032917,19032935",4
"3611","AC_14_19086104:19087148","19086604,19086648",2
"3612","AC_14_19107080:19108128","19107580,19107586,19107628",3
"3613","AC_14_19176956:19177979","19177456,19177479",2
"3614","AC_14_19191922:19192964","19192422,19192464",2
"3615","AC_14_19250214:19251235","19250714,19250735",2
"3616","AC_14_19359210:19360311","19359710,19359743,19359747,19359765,19359793,19359811",6
"3617","AC_14_19361353:19362420","19361853,19361890,19361908,19361920",4
"3618","AC_14_19367715:19369326","19368215,19368252,19368270,19368282,19368760,19368797,19368815,19368826",8
"3619","AC_14_19584173:19585255","19584673,19584755",2
"3620","AC_14_19902861:19903918","19903361,19903396,19903403,19903418",4
"3621","AC_14_19990110:19991140","19990610,19990640",2
"3622","AC_14_20021914:20023024","20022414,20022436,20022462,20022520,20022524",5
"3623","AC_14_20082718:20083825","20083218,20083276,20083325",3
"3624","AC_14_20191652:20192768","20192152,20192175,20192179,20192188,20192208,20192218,20192227,20192230,20192268",9
"3625","AC_14_20225065:20226188","20225565,20225569,20225579,20225602,20225630,20225649,20225688",7
"3626","AC_14_20234960:20236084","20235460,20235487,20235503,20235518,20235531,20235548,20235569,20235572,20235577,20235579,20235584",11
"3627","AC_14_20409853:20410940","20410353,20410357,20410369,20410378,20410387,20410411,20410414,20410427,20410440",9
