"","seq","methyl_pos","methyl_n"
"6059","EH_Chr15_13629176:13630438","13629676,13629716,13629721,13629728,13629745,13629748,13629767,13629887,13629922,13629928,13629938",11
"6060","EH_Chr15_13875353:13876460","13875853,13875857,13875859,13875875,13875879,13875883,13875915,13875944,13875946,13875960",10
"6061","EH_Chr15_13900778:13902015","13901278,13901296,13901308,13901312,13901323,13901329,13901346,13901350,13901356,13901364,13901370,13901382,13901393,13901432,13901453,13901456,13901460,13901470,13901476,13901515",20
"6062","EH_Chr15_13906248:13907347","13906748,13906847",2
"6063","EH_Chr15_14118891:14120078","14119391,14119398,14119407,14119420,14119437,14119465,14119470,14119490,14119500,14119509,14119512,14119526,14119529,14119532,14119539,14119542,14119551,14119557,14119562,14119570,14119572,14119578",22
"6064","EH_Chr15_14184054:14185191","14184554,14184557,14184565,14184584,14184586,14184596,14184628,14184631,14184635,14184650,14184660,14184688,14184691",13
"6065","EH_Chr15_14267684:14268798","14268184,14268209,14268219,14268296,14268298",5
"6066","EH_Chr15_14295899:14297161","14296399,14296405,14296408,14296429,14296442,14296483,14296502,14296511,14296516,14296581,14296588,14296661",12
"6067","EH_Chr15_14378227:14379342","14378727,14378743,14378757,14378767,14378788,14378802,14378808,14378842",8
"6068","EH_Chr15_14422390:14423574","14422890,14422893,14422900,14423019,14423054,14423074",6
"6069","EH_Chr15_14457521:14458695","14458021,14458038,14458042,14458045,14458048,14458054,14458057,14458071,14458081,14458087,14458100,14458108,14458111,14458117,14458124,14458164,14458189,14458193,14458195",19
"6070","EH_Chr15_14463972:14465192","14464472,14464500,14464520,14464566,14464578,14464588,14464591,14464596,14464601,14464609,14464626,14464633,14464646,14464656,14464679,14464692",16
"6071","EH_Chr15_14466613:14467831","14467113,14467123,14467131,14467145,14467151,14467165,14467192,14467199,14467249,14467251,14467267,14467272,14467303,14467331",14
"6072","EH_Chr15_14601254:14602437","14601754,14601760,14601769,14601785,14601800,14601827,14601835,14601839,14601878,14601937",10
"6073","EH_Chr15_14627878:14629314","14628378,14628393,14628418,14628430,14628444,14628510,14628534,14628540,14628630,14628646,14628673,14628679,14628730,14628748,14628768,14628770,14628772,14628775,14628786,14628807,14628810,14628814",22
"6074","EH_Chr15_14718017:14719484","14718517,14718565,14718628,14718693,14718701,14718710,14718725,14718758,14718799,14718806,14718875,14718920,14718984",13
"6075","EH_Chr15_14730322:14731526","14730822,14730927,14730931,14730933,14730996,14730999,14731006,14731016,14731020,14731026",10
"6076","EH_Chr15_14781218:14782283","14781718,14781726,14781745,14781758,14781761,14781765,14781769,14781775,14781783",9
"6077","EH_Chr15_14882260:14883312","14882760,14882812",2
"6078","EH_Chr15_15052593:15053748","15053093,15053112,15053140,15053224,15053235,15053248",6
"6079","EH_Chr15_15106108:15107218","15106608,15106621,15106653,15106657,15106718",5
"6080","EH_Chr15_15155527:15156527","15156027",1
"6081","EH_Chr15_15156614:15157768","15157114,15157119,15157201,15157214,15157216,15157246,15157268",7
"6082","EH_Chr15_15376464:15377632","15376964,15376968,15376993,15376997,15377020,15377044,15377113,15377123,15377132",9
"6083","EH_Chr15_15378027:15379075","15378527,15378535,15378572,15378575",4
"6084","EH_Chr15_15573846:15574846","15574346",1
"6085","EH_Chr15_15602701:15603878","15603201,15603207,15603226,15603228,15603236,15603338,15603372,15603378",8
"6086","EH_Chr15_15626740:15627917","15627240,15627252,15627262,15627269,15627289,15627294,15627353,15627356,15627408,15627417",10
"6087","EH_Chr15_15717900:15719013","15718400,15718408,15718454,15718493,15718513",5
"6088","EH_Chr15_15737881:15739069","15738381,15738408,15738428,15738454,15738462,15738502,15738508,15738517,15738523,15738526,15738528,15738547,15738562,15738565,15738569",15
"6089","EH_Chr15_15752514:15753607","15753014,15753040,15753064,15753067,15753070,15753096,15753107",7
"6090","EH_Chr15_15780193:15781338","15780693,15780699,15780703,15780709,15780714,15780735,15780746,15780750,15780796,15780838",10
"6091","EH_Chr15_15815572:15816751","15816072,15816077,15816102,15816108,15816111,15816192,15816215,15816251",8
"6092","EH_Chr15_15879510:15880696","15880010,15880019,15880021,15880066,15880089,15880102,15880119,15880131,15880139,15880143,15880184,15880192,15880196",13
"6093","EH_Chr15_16104994:16106159","16105494,16105504,16105514,16105522,16105544,16105562,16105591,16105659",8
"6094","EH_Chr15_16246721:16247836","16247221,16247284,16247288,16247322,16247336",5
"6095","EH_Chr15_16253581:16254643","16254081,16254143",2
"6096","EH_Chr15_16680132:16681196","16680632,16680696",2
"6097","EH_Chr15_16845179:16846194","16845679,16845694",2
"6098","EH_Chr15_16870311:16871576","16870811,16870813,16870834,16870904,16870909,16870927,16871005,16871014,16871016,16871076",10
"6099","EH_Chr15_16888130:16889269","16888630,16888633,16888661,16888724,16888759,16888762,16888769",7
"6100","EH_Chr15_16908225:16909331","16908725,16908831",2
"6101","EH_Chr15_16924405:16925482","16924905,16924921,16924923,16924933,16924947,16924975,16924982",7
"6102","EH_Chr15_17053065:17054272","17053565,17053567,17053597,17053606,17053611,17053613,17053638,17053651,17053666,17053671,17053695,17053701,17053718,17053720,17053754,17053772",16
"6103","EH_Chr15_17170409:17171570","17170909,17170929,17170942,17170953,17170957,17170964,17170969,17170984,17170987,17171005,17171014,17171032,17171034,17171038,17171042,17171058,17171070",17
"6104","EH_Chr15_17393235:17394363","17393735,17393762,17393781,17393807,17393863",5
"6105","EH_Chr15_17483345:17484459","17483845,17483880,17483889,17483959",4
"6106","EH_Chr15_17555499:17556587","17555999,17556006,17556023,17556028,17556040,17556059,17556067,17556087",8
"6107","EH_Chr15_17561250:17562376","17561750,17561759,17561781,17561792,17561797,17561818,17561822,17561850,17561867,17561870,17561876",11
"6108","EH_Chr15_17661195:17662379","17661695,17661699,17661703,17661737,17661741,17661743,17661748,17661761,17661765,17661769,17661784,17661788,17661791,17661794,17661796,17661800,17661807,17661810,17661819,17661879",20
"6109","EH_Chr15_17709738:17710915","17710238,17710274,17710304,17710313,17710318,17710329,17710337,17710362,17710365,17710398,17710415",11
"6110","EH_Chr15_17749314:17750533","17749814,17749817,17749840,17749849,17749867,17749877,17749923,17749960,17749976,17749985,17749991,17750033",12
"6111","EH_Chr15_17827004:17828176","17827504,17827515,17827519,17827536,17827543,17827581,17827585,17827616,17827620,17827626,17827642,17827644,17827646,17827676",14
"6112","EH_Chr15_17871446:17872585","17871946,17871968,17872045,17872085",4
"6113","EH_Chr15_17895946:17897150","17896446,17896494,17896503,17896526,17896536,17896543,17896569,17896575,17896594,17896633,17896650",11
"6114","EH_Chr15_17966887:17967901","17967387,17967398,17967401",3
"6115","EH_Chr15_18045763:18046987","18046263,18046300,18046305,18046322,18046326,18046336,18046346,18046353,18046359,18046369,18046372,18046383,18046392,18046398,18046410,18046422,18046433,18046437,18046445,18046474,18046480,18046482,18046487",23
"6116","EH_Chr15_18109660:18110818","18110160,18110190,18110205,18110221,18110236,18110241,18110262,18110267,18110280,18110318",10
"6117","EH_Chr15_18122243:18123377","18122743,18122763,18122772,18122870,18122877",5
"6118","EH_Chr15_18130688:18131723","18131188,18131198,18131220,18131223",4
"6119","EH_Chr15_18183381:18184536","18183881,18184010,18184036",3
"6120","EH_Chr15_18301597:18302763","18302097,18302103,18302118,18302126,18302144,18302171,18302193,18302201,18302204,18302208,18302223,18302234,18302246,18302256,18302263",15
"6121","EH_Chr15_18304913:18306019","18305413,18305416,18305419,18305424,18305428,18305458,18305488,18305519",8
"6122","EH_Chr15_18334625:18335862","18335125,18335128,18335155,18335166,18335200,18335212,18335221,18335236,18335245,18335248,18335263,18335266,18335281,18335289,18335294,18335301,18335306,18335308,18335313,18335341,18335346,18335359,18335362",23
"6123","EH_Chr15_18345223:18346464","18345723,18345737,18345752,18345772,18345800,18345818,18345859,18345904,18345908,18345911,18345956,18345964",12
"6124","EH_Chr15_18367762:18368937","18368262,18368286,18368290,18368307,18368338,18368358,18368368,18368376,18368437",9
"6125","EH_Chr15_18512070:18513306","18512570,18512581,18512586,18512593,18512601,18512606,18512621,18512623,18512626,18512639,18512642,18512648,18512651,18512657,18512663,18512678,18512681,18512685,18512690,18512700,18512703,18512710,18512717,18512720,18512731,18512735,18512739,18512745,18512754,18512761,18512764,18512769,18512776,18512782,18512788,18512791,18512793,18512797,18512806",39
"6126","EH_Chr15_18570022:18571199","18570522,18570527,18570548,18570553,18570559,18570562,18570566,18570573,18570578,18570581,18570594,18570599,18570634,18570644,18570648,18570658,18570661,18570667,18570699",19
"6127","EH_Chr15_18588909:18589978","18589409,18589418,18589478",3
"6128","EH_Chr15_18689573:18690764","18690073,18690101,18690145,18690187,18690222,18690228,18690233,18690239,18690245,18690259,18690264",11
"6129","EH_Chr15_18697876:18699057","18698376,18698418,18698421,18698442,18698458,18698467,18698470,18698498,18698507,18698519,18698541,18698549,18698553,18698557",14
"6130","EH_Chr15_18811541:18812711","18812041,18812143,18812211",3
"6131","EH_Chr15_18845073:18846178","18845573,18845636,18845639,18845644,18845646,18845651,18845657,18845678",8
"6132","EH_Chr15_18906958:18907958","18907458",1
"6133","EH_Chr15_19200886:19201970","19201386,19201390,19201398,19201410,19201414,19201419,19201435,19201448,19201470",9
"6134","EH_Chr15_19274450:19275519","19274950,19275019",2
"6135","EH_Chr15_19312984:19314111","19313484,19313531,19313541,19313569,19313575,19313611",6
"6136","EH_Chr15_19344563:19345642","19345063,19345068,19345071,19345087,19345124,19345134,19345137,19345142",8
"6137","EH_Chr15_19439931:19441134","19440431,19440481,19440506,19440538,19440540,19440544,19440568,19440595,19440601,19440604,19440629,19440634",12
"6138","EH_Chr15_19494973:19496071","19495473,19495487,19495532,19495541,19495559,19495571",6
"6139","EH_Chr15_19699882:19701020","19700382,19700386,19700406,19700446,19700520",5
"6140","EH_Chr15_19766957:19768146","19767457,19767524,19767577,19767584,19767646",5
"6141","EH_Chr15_19809666:19810735","19810166,19810171,19810182,19810193,19810196,19810218,19810235",7
"6142","EH_Chr15_20031598:20032734","20032098,20032144,20032224,20032234",4
"6143","EH_Chr15_20051288:20052372","20051788,20051802,20051825,20051872",4
"6144","EH_Chr15_20188864:20190010","20189364,20189386,20189425,20189445,20189463,20189487,20189510",7
"6145","EH_Chr15_20377788:20378895","20378288,20378327,20378332,20378365,20378370,20378385,20378395",7
"6146","EH_Chr15_20433145:20434313","20433645,20433648,20433654,20433658,20433673,20433676,20433716,20433740,20433787,20433802,20433805,20433810,20433813",13
"6147","EH_Chr15_20531510:20532513","20532010,20532013",2
"6148","EH_Chr15_20673842:20674921","20674342,20674348,20674384,20674421",4
"6149","EH_Chr15_20802062:20803165","20802562,20802665",2
"6150","EH_Chr15_20877119:20878312","20877619,20877637,20877640,20877655,20877663,20877706,20877739,20877751,20877753,20877755,20877774,20877782,20877808,20877812",14
"6151","EH_Chr15_20996812:20997812","20997312",1
"6152","EH_Chr15_21050318:21051604","21050818,21050820,21050844,21050867,21050983,21050986,21050991,21051007,21051020,21051043,21051046,21051052,21051057,21051065,21051067,21051102,21051104",17
"6153","EH_Chr15_21448259:21449353","21448759,21448774,21448808,21448811,21448820,21448849,21448851,21448853",8
"6154","EH_Chr15_21609556:21610608","21610056,21610108",2
"6155","EH_Chr15_21627188:21628332","21627688,21627705,21627718,21627726,21627741,21627776,21627782,21627788,21627799,21627812,21627832",11
"6156","EH_Chr15_21646018:21647136","21646518,21646531,21646534,21646548,21646558,21646568,21646578,21646581,21646583,21646588,21646617,21646625,21646636",13
"6157","EH_Chr15_21762597:21763826","21763097,21763101,21763107,21763171,21763219,21763320,21763326",7
"6158","EH_Chr15_21826897:21828122","21827397,21827465,21827468,21827622",4
"6159","EH_Chr15_21871786:21872967","21872286,21872302,21872309,21872319,21872338,21872386,21872424,21872430,21872467",9
"6160","EH_Chr15_22027312:22028388","22027812,22027888",2
"6161","EH_Chr15_22034897:22036078","22035397,22035433,22035473,22035475,22035501,22035511,22035521,22035540,22035578",9
"6162","EH_Chr15_22073614:22074739","22074114,22074138,22074185,22074217,22074239",5
"6163","EH_Chr15_22297365:22298478","22297865,22297916,22297974,22297978",4
"6164","EH_Chr15_22312850:22313992","22313350,22313428,22313433,22313492",4
"6165","EH_Chr15_22489122:22490309","22489622,22489625,22489629,22489651,22489662,22489671,22489677,22489690,22489692,22489696,22489706,22489709,22489715,22489718,22489722,22489744,22489746,22489749,22489754,22489756,22489758,22489778,22489809",23
"6166","EH_Chr15_22530669:22531821","22531169,22531181,22531201,22531205,22531208,22531216,22531219,22531222,22531230,22531238,22531244,22531303,22531306,22531309,22531321",15
"6167","EH_Chr15_22568564:22569626","22569064,22569126",2
"6168","EH_Chr15_22573298:22574515","22573798,22573831,22573834,22573843,22573853,22573857,22573860,22573885,22573888,22573891,22573909,22573918,22573925,22573934,22573971,22573974,22573980,22573987,22574002,22574007,22574011,22574015",22
"6169","EH_Chr15_22732408:22733579","22732908,22732923,22732929,22732960,22732990,22732998,22733002,22733010,22733016,22733020,22733037,22733058,22733073,22733079",14
"6170","EH_Chr15_22738972:22740237","22739472,22739476,22739504,22739512,22739516,22739518,22739539,22739544,22739566,22739599,22739603,22739617,22739623,22739627,22739641,22739647,22739651,22739665,22739671,22739675,22739689,22739695,22739699,22739713,22739719,22739723,22739737",27
"6171","EH_Chr15_22748425:22749682","22748925,22748952,22748972,22748978,22749147,22749177,22749182",7
"6172","EH_Chr15_22916894:22917894","22917394",1
"6173","EH_Chr15_23019782:23020961","23020282,23020307,23020310,23020313,23020327,23020330,23020351,23020380,23020426,23020434,23020439,23020442,23020461",13
"6174","EH_Chr15_23066754:23067854","23067254,23067258,23067276,23067278,23067281,23067283,23067344,23067354",8
"6175","EH_Chr15_23074789:23075834","23075289,23075334",2
"6176","EH_Chr15_23158374:23159531","23158874,23158880,23158897,23158900,23158915,23158922,23158926,23158939,23158976,23158979,23158982,23158985,23158988,23159026,23159031",15
"6177","EH_Chr15_23164676:23165753","23165176,23165178,23165187,23165189,23165196,23165221,23165223,23165227,23165230,23165253",10
"6178","EH_Chr15_23192480:23193690","23192980,23192985,23192992,23193001,23193005,23193010,23193012,23193014,23193030,23193039,23193042,23193049,23193058,23193066,23193075,23193080,23193084,23193090,23193093,23193096,23193102,23193109,23193112,23193131,23193145,23193156,23193160,23193165,23193186,23193190",30
"6179","EH_Chr15_23215440:23216696","23215940,23215960,23215966,23216014,23216035,23216045,23216048,23216092,23216097,23216115,23216149,23216165,23216196",13
"6180","EH_Chr15_23220506:23221689","23221006,23221034,23221048,23221064,23221081,23221102,23221105,23221109,23221111,23221132,23221143,23221159,23221173,23221176,23221189",15
"6181","EH_Chr15_23224168:23225411","23224668,23224674,23224698,23224704,23224709,23224723,23224728,23224736,23224744,23224753,23224757,23224759,23224765,23224769,23224781,23224793,23224795,23224802,23224805,23224813,23224820,23224825,23224847,23224859,23224876,23224880,23224884,23224887,23224890,23224895,23224908,23224911",32
"6182","EH_Chr15_23239180:23241103","23239680,23239688,23239720,23239734,23239755,23239759,23239783,23239812,23239819,23239823,23239839,23239846,23239850,23239892,23239901,23240418,23240436,23240439,23240464,23240471,23240474,23240499,23240530,23240539,23240544,23240582,23240603",27
"6183","EH_Chr15_23276365:23277603","23276865,23276873,23276878,23276895,23276913,23276918,23276920,23276929,23276937,23276947,23276957,23276967,23276974,23277027,23277034,23277042,23277053,23277062,23277079,23277103",20
"6184","EH_Chr15_23423728:23424868","23424228,23424281,23424302,23424327,23424363,23424365,23424368",7
"6185","EH_Chr15_23646550:23647759","23647050,23647055,23647058,23647061,23647079,23647082,23647091,23647101,23647108,23647135,23647138,23647145,23647152,23647180,23647186,23647188,23647191,23647212,23647217,23647229,23647237,23647253,23647259",23
"6186","EH_Chr15_23676421:23677447","23676921,23676928,23676944,23676947",4
"6187","EH_Chr15_23704272:23705494","23704772,23704799,23704802,23704902,23704907,23704936,23704950,23704978,23704980,23704994",10
"6188","EH_Chr15_23758517:23759628","23759017,23759049,23759065,23759078,23759088,23759108,23759110,23759112,23759128",9
"6189","EH_Chr15_23760650:23761718","23761150,23761166,23761206,23761213,23761218",5
"6190","EH_Chr15_23867430:23868615","23867930,23867956,23867977,23867995,23868055,23868075,23868094,23868115",8
