"","seq","methyl_pos","methyl_n"
"8155","AS_LG16_15373117:15374265","15373617,15373640,15373644,15373696,15373713,15373746,15373765",7
"8156","AS_LG16_15467926:15469058","15468426,15468558",2
"8157","AS_LG16_15481996:15482996","15482496",1
"8158","AS_LG16_15572492:15573492","15572992",1
"8159","AS_LG16_15578213:15579213","15578713",1
"8160","AS_LG16_15583833:15584833","15584333",1
"8161","AS_LG16_15643554:15644632","15644054,15644132",2
"8162","AS_LG16_15788043:15789183","15788543,15788563,15788599,15788629,15788634,15788645,15788683",7
"8163","AS_LG16_15873907:15874907","15874407",1
"8164","AS_LG16_15917846:15918906","15918346,15918351,15918406",3
"8165","AS_LG16_15966742:15967742","15967242",1
"8166","AS_LG16_16202363:16203510","16202863,16202870,16203001,16203010",4
"8167","AS_LG16_16293556:16294556","16294056",1
"8168","AS_LG16_16310312:16311436","16310812,16310819,16310821,16310852,16310881,16310884,16310890,16310910,16310927,16310936",10
"8169","AS_LG16_16340591:16341591","16341091",1
"8170","AS_LG16_16345427:16346508","16345927,16345950,16346008",3
"8171","AS_LG16_16438587:16439623","16439087,16439123",2
"8172","AS_LG16_16476534:16477674","16477034,16477174",2
"8173","AS_LG16_16754277:16755410","16754777,16754910",2
"8174","AS_LG16_16866354:16867456","16866854,16866878,16866956",3
"8175","AS_LG16_17016661:17017773","17017161,17017227,17017273",3
"8176","AS_LG16_17033933:17035060","17034433,17034464,17034479,17034491,17034524,17034534,17034560",7
"8177","AS_LG16_17353776:17354897","17354276,17354397",2
"8178","AS_LG16_17502685:17503685","17503185",1
"8179","AS_LG16_17508311:17509439","17508811,17508829,17508911,17508939",4
"8180","AS_LG16_17592367:17593376","17592867,17592876",2
"8181","AS_LG16_17606774:17607853","17607274,17607353",2
"8182","AS_LG16_17614741:17615890","17615241,17615260,17615267,17615275,17615281,17615284,17615315,17615320,17615349,17615357,17615378,17615390",12
"8183","AS_LG16_17635666:17636832","17636166,17636171,17636184,17636196,17636205,17636213,17636223,17636294,17636304,17636320,17636332",11
"8184","AS_LG16_17680966:17682005","17681466,17681505",2
"8185","AS_LG16_17791005:17792118","17791505,17791618",2
"8186","AS_LG16_17865321:17866442","17865821,17865861,17865905,17865942",4
"8187","AS_LG16_17999027:18000207","17999527,17999632,17999648,17999687,17999707",5
"8188","AS_LG16_18044228:18045228","18044728",1
"8189","AS_LG16_18055234:18056318","18055734,18055745,18055800,18055805,18055818",5
"8190","AS_LG16_18065851:18066997","18066351,18066363,18066397,18066497",4
"8191","AS_LG16_18215337:18216465","18215837,18215887,18215912,18215965",4
"8192","AS_LG16_18219629:18220841","18220129,18220161,18220185,18220207,18220212,18220245,18220254,18220311,18220320,18220333,18220341",11
"8193","AS_LG16_18230900:18232053","18231400,18231427,18231451,18231457,18231472,18231478,18231528,18231553",8
"8194","AS_LG16_18247363:18248363","18247863",1
"8195","AS_LG16_18249460:18250613","18249960,18249987,18250023,18250038,18250113",5
"8196","AS_LG16_18284106:18285236","18284606,18284667,18284670,18284698,18284705,18284736",6
"8197","AS_LG16_18506773:18507929","18507273,18507382,18507429",3
"8198","AS_LG16_18749201:18750351","18749701,18749799,18749814,18749851",4
"8199","AS_LG16_18815688:18816824","18816188,18816306,18816324",3
"8200","AS_LG16_18909608:18910762","18910108,18910132,18910166,18910169,18910180,18910183,18910240,18910262",8
"8201","AS_LG16_18964716:18965878","18965216,18965227,18965292,18965304,18965308,18965337,18965344,18965353,18965355,18965370,18965378",11
"8202","AS_LG16_19048100:19049100","19048600",1
"8203","AS_LG16_19061242:19062442","19061742,19061847,19061901,19061919,19061922,19061925,19061942",7
"8204","AS_LG16_19103159:19104334","19103659,19103666,19103789,19103813,19103834",5
"8205","AS_LG16_19232702:19233796","19233202,19233228,19233296",3
"8206","AS_LG16_19253355:19254364","19253855,19253864",2
"8207","AS_LG16_19411276:19412282","19411776,19411782",2
"8208","AS_LG16_19547821:19548830","19548321,19548330",2
"8209","AS_LG16_19616212:19617309","19616712,19616769,19616776,19616809",4
"8210","AS_LG16_19642650:19643772","19643150,19643195,19643263,19643265,19643272",5
"8211","AS_LG16_19655630:19656802","19656130,19656135,19656145,19656153,19656195,19656302",6
"8212","AS_LG16_19787874:19789002","19788374,19788382,19788399,19788405,19788413,19788437,19788457,19788472,19788496,19788502",10
"8213","AS_LG16_20047391:20048412","20047891,20047912",2
"8214","AS_LG16_20061733:20062776","20062233,20062256,20062268,20062276",4
"8215","AS_LG16_20076397:20077569","20076897,20076931,20077050,20077063,20077069",5
"8216","AS_LG16_20085679:20086715","20086179,20086215",2
"8217","AS_LG16_20127744:20128844","20128244,20128344",2
"8218","AS_LG16_20174976:20176087","20175476,20175495,20175504,20175522,20175580,20175587",6
"8219","AS_LG16_20180610:20181610","20181110",1
"8220","AS_LG16_20184528:20185671","20185028,20185098,20185152,20185171",4
"8221","AS_LG16_20215149:20216219","20215649,20215677,20215703,20215707,20215709,20215719",6
"8222","AS_LG16_20255819:20257001","20256319,20256396,20256412,20256476,20256501",5
"8223","AS_LG16_20311722:20312882","20312222,20312225,20312268,20312366,20312374,20312382",6
"8224","AS_LG16_20326274:20327274","20326774",1
"8225","AS_LG16_20372045:20373174","20372545,20372558,20372618,20372633,20372674",5
"8226","AS_LG16_20567934:20569124","20568434,20568437,20568521,20568538,20568545,20568557,20568590,20568593,20568615,20568624",10
"8227","AS_LG16_20839836:20841037","20840336,20840361,20840382,20840407,20840492,20840520,20840537",7
"8228","AS_LG16_21019751:21020751","21020251",1
"8229","AS_LG16_21068699:21069807","21069199,21069225,21069307",3
"8230","AS_LG16_21222231:21223337","21222731,21222752,21222790,21222812,21222816,21222823,21222832,21222837",8
"8231","AS_LG16_21307787:21308897","21308287,21308397",2
"8232","AS_LG16_21410194:21411298","21410694,21410780,21410798",3
"8233","AS_LG16_21568472:21569525","21568972,21568999,21569019,21569025",4
"8234","AS_LG16_21592606:21593722","21593106,21593222",2
"8235","AS_LG16_21676735:21677891","21677235,21677379,21677391",3
"8236","AS_LG16_21791914:21793034","21792414,21792431,21792442,21792457,21792465,21792496,21792507,21792523,21792534",9
"8237","AS_LG16_21820012:21821066","21820512,21820525,21820566",3
"8238","AS_LG16_21932496:21933580","21932996,21933054,21933071,21933078,21933080",5
"8239","AS_LG16_21945979:21947028","21946479,21946501,21946522,21946528",4
"8240","AS_LG16_21947746:21948927","21948246,21948281,21948288,21948307,21948379,21948427",6
"8241","AS_LG16_22043650:22044666","22044150,22044166",2
"8242","AS_LG16_22273754:22274761","22274254,22274261",2
"8243","AS_LG16_22301605:22302610","22302105,22302110",2
"8244","AS_LG16_22335465:22336639","22335965,22336031,22336037,22336053,22336061,22336066,22336078,22336090,22336092,22336119,22336139",11
"8245","AS_LG16_22360019:22361087","22360519,22360544,22360566,22360587",4
"8246","AS_LG16_22396589:22397784","22397089,22397218,22397284",3
"8247","AS_LG16_22514242:22515308","22514742,22514749,22514803,22514808",4
"8248","AS_LG16_22555313:22556438","22555813,22555823,22555841,22555844,22555874,22555879,22555883,22555891,22555909,22555938",10
"8249","AS_LG16_22587389:22588451","22587889,22587894,22587943,22587951",4
"8250","AS_LG16_22600492:22601492","22600992",1
"8251","AS_LG16_22610714:22611792","22611214,22611260,22611273,22611292",4
"8252","AS_LG16_22670311:22671451","22670811,22670817,22670832,22670907,22670924,22670944,22670947,22670951",8
"8253","AS_LG16_22817436:22818436","22817936",1
"8254","AS_LG16_22862557:22863705","22863057,22863161,22863188,22863205",4
"8255","AS_LG16_23052516:23053612","23053016,23053112",2
"8256","AS_LG16_23157856:23158876","23158356,23158376",2
"8257","AS_LG16_23318748:23319795","23319248,23319295",2
"8258","AS_LG16_23398301:23399434","23398801,23398844,23398934",3
"8259","AS_LG16_23471286:23472286","23471786",1
"8260","AS_LG16_23608467:23609543","23608967,23609043",2
"8261","AS_LG16_23654734:23655734","23655234",1
"8262","AS_LG16_23669226:23670353","23669726,23669752,23669759,23669804,23669853",5
"8263","AS_LG16_23676349:23677458","23676849,23676854,23676913,23676926,23676958",5
"8264","AS_LG16_23752668:23753830","23753168,23753204,23753210,23753212,23753267,23753302,23753330",7
"8265","AS_LG16_23853332:23854339","23853832,23853839",2
"8266","AS_LG16_23945459:23946481","23945959,23945981",2
"8267","AS_LG16_24001351:24002474","24001851,24001900,24001912,24001918,24001930,24001932,24001955,24001974",8
"8268","AS_LG16_24048846:24049980","24049346,24049350,24049434,24049480",4
"8269","AS_LG16_24164299:24165315","24164799,24164803,24164815",3
"8270","AS_LG16_24215470:24216624","24215970,24216105,24216124",3
"8271","AS_LG16_24223153:24224337","24223653,24223677,24223699,24223758,24223767,24223773,24223802,24223832,24223837",9
"8272","AS_LG16_24225252:24226252","24225752",1
"8273","AS_LG16_24246031:24247031","24246531",1
"8274","AS_LG16_24344687:24345855","24345187,24345193,24345215,24345292,24345355",5
"8275","AS_LG16_24369008:24370223","24369508,24369513,24369517,24369534,24369543,24369552,24369555,24369580,24369604,24369610,24369620,24369626,24369644,24369646,24369653,24369723",16
"8276","AS_LG16_24552055:24553162","24552555,24552588,24552604,24552662",4
"8277","AS_LG16_24639455:24640539","24639955,24639965,24639994,24640024,24640039",5
"8278","AS_LG16_24811929:24813100","24812429,24812514,24812525,24812531,24812556,24812600",6
"8279","AS_LG16_24844796:24845919","24845296,24845419",2
"8280","AS_LG16_24872215:24873348","24872715,24872800,24872808,24872848",4
"8281","AS_LG16_24918873:24919873","24919373",1
"8282","AS_LG16_24941366:24942436","24941866,24941886,24941905,24941919,24941936",5
"8283","AS_LG16_25057839:25058894","25058339,25058350,25058394",3
"8284","AS_LG16_25096848:25097848","25097348",1
"8285","AS_LG16_25160923:25162097","25161423,25161434,25161440,25161463,25161476,25161495,25161563,25161575,25161597",9
"8286","AS_LG16_25282518:25283552","25283018,25283052",2
"8287","AS_LG16_25289185:25290382","25289685,25289768,25289776,25289779,25289824,25289882",6
"8288","AS_LG16_25291292:25292443","25291792,25291943",2
"8289","AS_LG16_25364793:25365950","25365293,25365314,25365366,25365450",4
"8290","AS_LG16_25418400:25419471","25418900,25418906,25418940,25418971",4
"8291","AS_LG16_25526241:25527441","25526741,25526760,25526828,25526891,25526924,25526941",6
"8292","AS_LG16_25586726:25587797","25587226,25587228,25587252,25587271,25587288,25587293,25587297",7
"8293","AS_LG16_25657941:25658941","25658441",1
"8294","AS_LG16_25663346:25664419","25663846,25663848,25663896,25663913,25663919",5
"8295","AS_LG16_25702517:25703685","25703017,25703047,25703081,25703099,25703128,25703135,25703159,25703185",8
"8296","AS_LG16_25953326:25954342","25953826,25953829,25953832,25953842",4
"8297","AS_LG16_25987620:25988790","25988120,25988130,25988268,25988290",4
"8298","AS_LG16_26065244:26066244","26065744",1
"8299","AS_LG16_26240399:26241467","26240899,26240967",2
"8300","AS_LG16_26442529:26443699","26443029,26443040,26443055,26443073,26443088,26443154,26443199",7
"8301","AS_LG16_26458304:26459391","26458804,26458821,26458855,26458891",4
"8302","AS_LG16_26475606:26476755","26476106,26476188,26476196,26476208,26476226,26476245,26476255",7
"8303","AS_LG16_26555726:26556888","26556226,26556263,26556321,26556388",4
"8304","AS_LG16_26577048:26578207","26577548,26577579,26577639,26577707",4
"8305","AS_LG16_26584509:26585542","26585009,26585042",2
"8306","AS_LG16_26697432:26698561","26697932,26698038,26698061",3
"8307","AS_LG16_26703583:26704583","26704083",1
"8308","AS_LG16_26727053:26728137","26727553,26727584,26727589,26727628,26727637",5
"8309","AS_LG16_26748626:26749806","26749126,26749176,26749182,26749229,26749246,26749289,26749306",7
"8310","AS_LG16_26811748:26812819","26812248,26812258,26812264,26812304,26812319",5
"8311","AS_LG16_26930484:26931584","26930984,26930986,26931046,26931084",4
"8312","AS_LG16_26955004:26956035","26955504,26955535",2
"8313","AS_LG16_26992619:26993663","26993119,26993160,26993163",3
"8314","AS_LG16_26995922:26997076","26996422,26996475,26996518,26996559,26996565,26996576",6
"8315","AS_LG16_27069692:27070709","27070192,27070209",2
"8316","AS_LG16_27096449:27097596","27096949,27097068,27097096",3
"8317","AS_LG16_27166622:27167792","27167122,27167176,27167262,27167292",4
"8318","AS_LG16_27271842:27272930","27272342,27272348,27272354,27272388,27272410,27272430",6
"8319","AS_LG16_27280321:27281493","27280821,27280826,27280836,27280858,27280944,27280958,27280993",7
"8320","AS_LG16_27322073:27323177","27322573,27322661,27322677",3
"8321","AS_LG16_27410319:27411516","27410819,27410914,27410931,27411016",4
"8322","AS_LG16_27455099:27456218","27455599,27455706,27455712,27455718",4
"8323","AS_LG16_27477633:27478736","27478133,27478141,27478146,27478173,27478222,27478236",6
"8324","AS_LG16_27490159:27491259","27490659,27490709,27490759",3
"8325","AS_LG16_27521092:27522203","27521592,27521594,27521677,27521703",4
"8326","AS_LG16_27628188:27629280","27628688,27628705,27628749,27628765,27628773,27628780",6
"8327","AS_LG16_27638305:27639488","27638805,27638929,27638983,27638988",4
"8328","AS_LG16_27677804:27678948","27678304,27678316,27678399,27678425,27678448",5
"8329","AS_LG16_27749833:27750928","27750333,27750394,27750428",3
"8330","AS_LG16_27842273:27843379","27842773,27842793,27842807,27842812,27842826,27842853,27842858,27842863,27842874,27842879",10
"8331","AS_LG16_27852990:27854123","27853490,27853501,27853525,27853550,27853554,27853561,27853568,27853574,27853614,27853623",10
"8332","AS_LG16_27879459:27880605","27879959,27879979,27879985,27879989,27880008,27880035,27880038,27880050,27880063,27880072,27880083,27880090,27880099,27880101,27880105",15
"8333","AS_LG16_27939341:27940456","27939841,27939876,27939890,27939956",4
"8334","AS_LG16_27960038:27961190","27960538,27960561,27960567,27960606,27960614,27960616,27960626,27960677,27960682,27960690",10
"8335","AS_LG16_28003042:28004170","28003542,28003670",2
"8336","AS_LG16_28013482:28014538","28013982,28014038",2
"8337","AS_LG16_28035409:28036433","28035909,28035914,28035933",3
"8338","AS_LG16_28195544:28196544","28196044",1
"8339","AS_LG16_28243598:28244788","28244098,28244134,28244137,28244199,28244274,28244277,28244288",7
"8340","AS_LG16_28263070:28264158","28263570,28263581,28263588,28263592,28263616,28263653,28263658",7
"8341","AS_LG16_28287805:28288975","28288305,28288314,28288329,28288334,28288338,28288342,28288364,28288369,28288396,28288408,28288433,28288475",12
"8342","AS_LG16_28308458:28309588","28308958,28308980,28308994,28309016,28309082,28309088",6
"8343","AS_LG16_28325824:28326995","28326324,28326333,28326435,28326495",4
"8344","AS_LG16_28487278:28488429","28487778,28487787,28487812,28487824,28487829,28487832,28487880,28487896,28487926,28487929",10
"8345","AS_LG16_28510339:28511477","28510839,28510944,28510977",3
"8346","AS_LG16_28607595:28608740","28608095,28608191,28608229,28608240",4
"8347","AS_LG16_28623261:28624451","28623761,28623780,28623784,28623951",4
"8348","AS_LG16_28637273:28638404","28637773,28637783,28637789,28637794,28637811,28637860,28637904",7
"8349","AS_LG16_28644254:28645335","28644754,28644761,28644763,28644775,28644785,28644801,28644808,28644811,28644833,28644835",10
"8350","AS_LG16_28664699:28665833","28665199,28665226,28665238,28665287,28665289,28665333",6
"8351","AS_LG16_28856921:28858089","28857421,28857443,28857459,28857503,28857511,28857522,28857589",7
"8352","AS_LG16_28879931:28881010","28880431,28880483,28880491,28880497,28880510",5
"8353","AS_LG16_28884382:28885414","28884882,28884888,28884902,28884906,28884914",5
"8354","AS_LG16_28886983:28888044","28887483,28887490,28887498,28887534,28887544",5
"8355","AS_LG16_28891801:28892862","28892301,28892335,28892351,28892362",4
"8356","AS_LG16_28893671:28894683","28894171,28894183",2
"8357","AS_LG16_29011592:29012709","29012092,29012095,29012107,29012158,29012209",5
"8358","AS_LG16_29073750:29074852","29074250,29074281,29074352",3
"8359","AS_LG16_29094703:29095843","29095203,29095219,29095222,29095307,29095333,29095336,29095343",7
"8360","AS_LG16_29143042:29144194","29143542,29143553,29143562,29143573,29143630,29143694",6
"8361","AS_LG16_29171402:29172554","29171902,29172054",2
"8362","AS_LG16_29212749:29213892","29213249,29213305,29213317,29213347,29213392",5
"8363","AS_LG16_29260177:29261335","29260677,29260685,29260699,29260709,29260714,29260730,29260734,29260739,29260745,29260751,29260759,29260799,29260835",13
"8364","AS_LG16_29270901:29272011","29271401,29271442,29271451,29271453,29271487,29271493,29271511",7
"8365","AS_LG16_29297857:29298989","29298357,29298388,29298403,29298480,29298483,29298489",6
"8366","AS_LG16_29398607:29400360","29399107,29399129,29399134,29399148,29399165,29399171,29399173,29399176,29399182,29399198,29399214,29399231,29399242,29399251,29399256,29399730,29399734,29399742,29399802,29399805,29399814,29399831,29399838,29399860",24
"8367","AS_LG16_29416503:29417683","29417003,29417075,29417105,29417109,29417129,29417148,29417183",7
"8368","AS_LG16_29451701:29452723","29452201,29452223",2
"8369","AS_LG16_29490520:29491615","29491020,29491058,29491063,29491115",4
"8370","AS_LG16_29547824:29548997","29548324,29548337,29548346,29548349,29548363,29548369,29548393,29548414,29548456,29548497",10
"8371","AS_LG16_29636397:29637478","29636897,29636978",2
"8372","AS_LG16_29743784:29744909","29744284,29744289,29744355,29744390,29744403,29744409",6
"8373","AS_LG16_29800335:29801406","29800835,29800906",2
"8374","AS_LG16_29810447:29811529","29810947,29811029",2
"8375","AS_LG16_29842142:29843202","29842642,29842702",2
